lemRank,lemma,PoS,lemFreq,wordFreq,word
988,respond,v,97750,46724,respond
988,respond,v,97750,28027,responded
988,respond,v,97750,16133,responding
988,respond,v,97750,6866,responds
989,control,v,97504,52660,control
989,control,v,97504,21832,controlled
989,control,v,97504,12889,controlling
989,control,v,97504,10077,controls
989,control,v,97504,46,controling
990,trouble,n,97439,88506,trouble
990,trouble,n,97439,8919,troubles
990,trouble,n,97439,14,trou-ble
991,conversation,n,97193,74009,conversation
991,conversation,n,97193,23184,conversations
992,manage,v,97135,45862,managed
992,manage,v,97135,33466,manage
992,manage,v,97135,9365,managing
992,manage,v,97135,8442,manages
993,close,r,97117,52357,close
993,close,r,97117,40152,closer
993,close,r,97117,4608,closest
994,date,n,97094,82542,date
994,date,n,97094,14552,dates
995,public,n,97031,96317,public
995,public,n,97031,714,publics
996,army,n,97025,90828,army
996,army,n,97025,6197,armies
997,top,j,96997,96997,top
998,post,v,96926,81141,posted
998,post,v,96926,11021,posting
998,post,v,96926,3897,post
998,post,v,96926,867,posts
999,charge,n,96872,50769,charges
999,charge,n,96872,46100,charge
1000,seat,n,96853,67583,seat
1000,seat,n,96853,29270,seats
1001,assume,v,96840,44204,assume
1001,assume,v,96840,24455,assumed
1001,assume,v,96840,20472,assuming
1001,assume,v,96840,7709,assumes
1002,writer,n,96279,57986,writer
1002,writer,n,96279,38293,writers
1003,perform,v,96202,38066,perform
1003,perform,v,96202,36235,performed
1003,perform,v,96202,16000,performing
1003,perform,v,96202,5901,performs
1004,credit,n,95981,86553,credit
1004,credit,n,95981,9428,credits
1005,green,j,95937,93897,green
1005,green,j,95937,1698,greener
1005,green,j,95937,338,greenest
1006,marriage,n,95885,86720,marriage
1006,marriage,n,95885,9165,marriages
1007,operation,n,95878,49263,operation
1007,operation,n,95878,46615,operations
1008,indeed,r,95860,95860,indeed
1009,sleep,v,95600,51916,sleep
1009,sleep,v,95600,20354,sleeping
1009,sleep,v,95600,19022,slept
1009,sleep,v,95600,4308,sleeps
1010,necessary,j,95580,95580,necessary
1011,reveal,v,95401,40013,revealed
1011,reveal,v,95401,28094,reveal
1011,reveal,v,95401,17618,reveals
1011,reveal,v,95401,9676,revealing
1012,agent,n,95371,56247,agent
1012,agent,n,95371,39124,agents
1013,access,n,95371,95369,access
1014,bar,n,95305,71719,bar
1014,bar,n,95305,23586,bars
1015,debate,n,95244,78786,debate
1015,debate,n,95244,16456,debates
1016,leg,n,95185,54907,legs
1016,leg,n,95185,40248,leg
1016,leg,n,95185,30,legging
1017,contain,v,95143,28577,contains
1017,contain,v,95143,27545,contain
1017,contain,v,95143,22176,contained
1017,contain,v,95143,16845,containing
1018,beat,v,94941,61575,beat
1018,beat,v,94941,15489,beating
1018,beat,v,94941,11500,beaten
1018,beat,v,94941,6377,beats
1019,cool,j,94920,87469,cool
1019,cool,j,94920,4694,cooler
1019,cool,j,94920,2757,coolest
1020,Democratic,j,94862,94862,democratic
1021,cold,j,94856,89930,cold
1021,cold,j,94856,3652,colder
1021,cold,j,94856,1274,coldest
1022,glass,n,94803,71327,glass
1022,glass,n,94803,23475,glasses
1023,improve,v,94764,58375,improve
1023,improve,v,94764,18432,improved
1023,improve,v,94764,12803,improving
1023,improve,v,94764,5154,improves
1024,adult,n,94547,50837,adults
1024,adult,n,94547,43710,adult
1025,trade,n,94509,87705,trade
1025,trade,n,94509,6804,trades
1026,religious,j,94485,94485,religious
1027,head,v,94408,38167,headed
1027,head,v,94408,24907,heading
1027,head,v,94408,23602,head
1027,head,v,94408,7732,heads
1028,review,n,94364,73541,review
1028,review,n,94364,20823,reviews
1029,kind,r,94334,94334,kind
1030,address,v,94155,44729,address
1030,address,v,94155,25531,addressed
1030,address,v,94155,15675,addressing
1030,address,v,94155,8220,addresses
1031,association,n,94100,81087,association
1031,association,n,94100,13013,associations
1032,measure,n,93952,50892,measures
1032,measure,n,93952,43057,measure
1033,stock,n,93809,69558,stock
1033,stock,n,93809,24251,stocks
1034,gas,n,93763,86742,gas
1034,gas,n,93763,6602,gases
1034,gas,n,93763,385,gasses
1034,gas,n,93763,34,gass
1035,deep,j,93753,73000,deep
1035,deep,j,93753,14671,deeper
1035,deep,j,93753,6082,deepest
1036,lawyer,n,93526,53381,lawyer
1036,lawyer,n,93526,40145,lawyers
1037,production,n,93507,87320,production
1037,production,n,93507,6187,productions
1038,relate,v,93433,59387,related
1038,relate,v,93433,16429,relate
1038,relate,v,93433,9832,relating
1038,relate,v,93433,7785,relates
1039,middle,j,93428,93428,middle
1040,management,n,93289,93071,management
1040,management,n,93289,218,managements
1041,original,j,93230,93230,original
1042,victim,n,93207,50052,victims
1042,victim,n,93207,43155,victim
1043,cancer,n,93157,87966,cancer
1043,cancer,n,93157,5191,cancers
1044,speech,n,92837,82153,speech
1044,speech,n,92837,10684,speeches
1045,particular,j,92775,92775,particular
1046,trial,n,92762,72666,trial
1046,trial,n,92762,20096,trials
1047,none,p,92729,92729,none
1048,item,n,92545,64999,items
1048,item,n,92545,27546,item
1049,weight,n,92516,85932,weight
1049,weight,n,92516,6584,weights
1050,tomorrow,r,92490,92235,tomorrow
1050,tomorrow,r,92490,255,to-morrow
1051,step,v,92268,40238,step
1051,step,v,92268,33816,stepped
1051,step,v,92268,11868,stepping
1051,step,v,92268,6346,steps
1052,positive,j,92223,92223,positive
1053,form,v,92198,39893,form
1053,form,v,92198,32773,formed
1053,form,v,92198,11248,forming
1053,form,v,92198,8284,forms
1054,citizen,n,92182,64526,citizens
1054,citizen,n,92182,27656,citizen
1055,study,v,92101,32189,studied
1055,study,v,92101,30021,study
1055,study,v,92101,27015,studying
1055,study,v,92101,2876,studies
1056,trip,n,91830,75805,trip
1056,trip,n,91830,16025,trips
1057,establish,v,91776,45188,established
1057,establish,v,91776,29983,establish
1057,establish,v,91776,13197,establishing
1057,establish,v,91776,3408,establishes
1058,executive,n,91696,70160,executive
1058,executive,n,91696,21536,executives
1059,politics,n,91621,91621,politics
1060,stick,v,91597,40482,stuck
1060,stick,v,91597,33957,stick
1060,stick,v,91597,11150,sticking
1060,stick,v,91597,6002,sticks
1060,stick,v,91597,6,sticked
1061,customer,n,91563,58010,customers
1061,customer,n,91563,33553,customer
1062,manager,n,91527,66289,manager
1062,manager,n,91527,25238,managers
1063,rather,i,91475,91475,rather
1064,publish,v,91441,69676,published
1064,publish,v,91441,11956,publish
1064,publish,v,91441,7043,publishing
1064,publish,v,91441,2766,publishes
1065,popular,j,91435,91435,popular
1066,sing,v,91395,34943,singing
1066,sing,v,91395,33504,sing
1066,sing,v,91395,12166,sang
1066,sing,v,91395,6669,sings
1066,sing,v,91395,4113,sung
1067,ahead,r,91325,91325,ahead
1068,conference,n,91185,81026,conference
1068,conference,n,91185,10159,conferences
1069,total,j,91071,91071,total
1070,discover,v,90959,54461,discovered
1070,discover,v,90959,25392,discover
1070,discover,v,90959,7282,discovering
1070,discover,v,90959,3824,discovers
1071,fast,r,90956,61523,fast
1071,fast,r,90956,28418,faster
1071,fast,r,90956,1015,fastest
1072,base,n,90915,78001,base
1072,base,n,90915,12914,bases
1073,direction,n,90826,68147,direction
1073,direction,n,90826,22670,directions
1073,direction,n,90826,9,direc-tion
1074,sunday,n,90771,90771,sunday
1075,maintain,v,90737,45615,maintain
1075,maintain,v,90737,18227,maintained
1075,maintain,v,90737,17625,maintaining
1075,maintain,v,90737,9270,maintains
1076,past,n,90674,89859,past
1076,past,n,90674,812,pasts
1077,majority,n,90548,88380,majority
1077,majority,n,90548,2168,majorities
1078,peace,n,90518,90493,peace
1078,peace,n,90518,25,peaces
1079,dinner,n,90516,85005,dinner
1079,dinner,n,90516,5502,dinners
1079,dinner,n,90516,9,din-ner
1080,partner,n,90455,54879,partner
1080,partner,n,90455,35466,partners
1080,partner,n,90455,101,pardner
1080,partner,n,90455,9,pardners
1081,user,n,90342,54456,users
1081,user,n,90342,35886,user
1082,above,i,90318,90318,above
1083,fly,v,90236,36380,fly
1083,fly,v,90236,22791,flying
1083,fly,v,90236,18821,flew
1083,fly,v,90236,6172,flies
1083,fly,v,90236,6072,flown
1084,bag,n,90234,62120,bag
1084,bag,n,90234,28112,bags
1085,therefore,r,89981,89981,therefore
1086,rich,j,89706,78022,rich
1086,rich,j,89706,6334,richer
1086,rich,j,89706,5350,richest
1087,individual,j,89686,89686,individual
1088,tough,j,89612,74496,tough
1088,tough,j,89612,9356,tougher
1088,tough,j,89612,5760,toughest
1089,owner,n,89612,48968,owner
1089,owner,n,89612,40644,owners
1090,shall,v,89582,87480,shall
1090,shall,v,89582,2102,shalt
1091,inside,i,89494,89493,inside
1092,voter,n,89245,70574,voters
1092,voter,n,89245,18671,voter
1093,tool,n,89236,49284,tools
1093,tool,n,89236,39952,tool
1094,june,n,89233,89233,june
1095,far,j,89074,51866,further
1095,far,j,89074,31793,far
1095,far,j,89074,3295,farther
1095,far,j,89074,1328,farthest
1095,far,j,89074,792,furthest
1096,NULL,n,88994,88994,may
1097,mountain,n,88984,58005,mountain
1097,mountain,n,88984,30979,mountains
1098,range,n,88892,84554,range
1098,range,n,88892,4338,ranges
1099,coach,n,88826,63812,coach
1099,coach,n,88826,25014,coaches
1100,fear,n,88724,71112,fear
1100,fear,n,88724,17612,fears
1101,NULL,n,88632,88632,friday
1102,attorney,n,88616,72293,attorney
1102,attorney,n,88616,16323,attorneys
1103,unless,c,88605,88605,unless
1104,nor,c,88431,88431,nor
1105,expert,n,88134,51473,experts
1105,expert,n,88134,36661,expert
1106,structure,n,88114,62590,structure
1106,structure,n,88114,25524,structures
1107,budget,n,88084,79551,budget
1107,budget,n,88084,8533,budgets
1108,insurance,n,88036,87893,insurance
1108,insurance,n,88036,143,insurances
1109,text,n,87811,68378,text
1109,text,n,87811,19433,texts
1110,freedom,n,87806,81708,freedom
1110,freedom,n,87806,6098,freedoms
1111,crazy,j,87804,85903,crazy
1111,crazy,j,87804,1056,craziest
1111,crazy,j,87804,845,crazier
1112,reader,n,87422,50627,readers
1112,reader,n,87422,36795,reader
1113,style,n,87244,71929,style
1113,style,n,87244,15315,styles
1114,through,r,87238,87238,through
1115,march,n,87215,85654,march
1115,march,n,87215,1555,marches
1115,march,n,87215,6,marching
1116,machine,n,87156,59607,machine
1116,machine,n,87156,27542,machines
1116,machine,n,87156,7,ma-chine
1117,november,n,87108,87108,november
1118,generation,n,87071,61685,generation
1118,generation,n,87071,25386,generations
1119,income,n,86902,79314,income
1119,income,n,86902,7588,incomes
1120,born,v,86829,86799,born
1120,born,v,86829,30,borned
1121,admit,v,86631,42323,admit
1121,admit,v,86631,26298,admitted
1121,admit,v,86631,12918,admits
1121,admit,v,86631,5072,admitting
1121,admit,v,86631,20,admited
1122,hello,u,86614,86614,hello
1123,onto,i,86605,86605,onto
1124,sea,n,86544,79613,sea
1124,sea,n,86544,6931,seas
1125,okay,j,86529,86529,okay
1126,mouth,n,86406,79265,mouth
1126,mouth,n,86406,7141,mouths
1127,throughout,i,86381,86381,throughout
1128,own,v,86371,31585,own
1128,own,v,86371,31446,owned
1128,own,v,86371,17906,owns
1128,own,v,86371,5434,owning
1129,test,v,86155,34122,test
1129,test,v,86155,31282,tested
1129,test,v,86155,18245,testing
1129,test,v,86155,2506,tests
1130,web,n,85868,84548,web
1130,web,n,85868,1320,webs
1131,shake,v,85841,34096,shook
1131,shake,v,85841,20113,shake
1131,shake,v,85841,18016,shaking
1131,shake,v,85841,8280,shakes
1131,shake,v,85841,5319,shaken
1131,shake,v,85841,17,shaked
1132,threat,n,85754,60969,threat
1132,threat,n,85754,24785,threats
1133,solution,n,85661,56878,solution
1133,solution,n,85661,28783,solutions
1134,shut,v,85625,77274,shut
1134,shut,v,85625,5436,shutting
1134,shut,v,85625,2915,shuts
1135,down,i,85515,85515,down
1136,travel,v,85441,35205,travel
1136,travel,v,85441,21801,traveling
1136,travel,v,85441,18290,traveled
1136,travel,v,85441,5928,travels
1136,travel,v,85441,2335,travelling
1136,travel,v,85441,1882,travelled
1137,scientist,n,85428,63536,scientists
1137,scientist,n,85428,21892,scientist
1138,hide,v,85395,33739,hide
1138,hide,v,85395,21534,hiding
1138,hide,v,85395,19101,hidden
1138,hide,v,85395,8089,hid
1138,hide,v,85395,2932,hides
1139,obviously,r,85364,85364,obviously
1140,refer,v,85212,26976,referred
1140,refer,v,85212,21179,referring
1140,refer,v,85212,20304,refer
1140,refer,v,85212,16501,refers
1140,refer,v,85212,193,refering
1140,refer,v,85212,59,refered
1141,alone,r,85036,85036,alone
1142,drink,v,84895,39924,drink
1142,drink,v,84895,26733,drinking
1142,drink,v,84895,12103,drank
1142,drink,v,84895,3734,drunk
1142,drink,v,84895,2401,drinks
1143,investigation,n,84783,70180,investigation
1143,investigation,n,84783,14603,investigations
1144,senator,n,84544,68476,senator
1144,senator,n,84544,16068,senators
1145,unit,n,84518,51327,unit
1145,unit,n,84518,33191,units
1146,photograph,n,84476,57461,photograph
1146,photograph,n,84476,27015,photographs
1147,NULL,n,84439,84439,july
1148,television,n,84433,82625,television
1148,television,n,84433,1808,televisions
1149,key,j,84228,84228,key
1150,sexual,j,84220,84220,sexual
1151,radio,n,84218,81302,radio
1151,radio,n,84218,2916,radios
1152,prevent,v,84179,55077,prevent
1152,prevent,v,84179,11664,preventing
1152,prevent,v,84179,10736,prevented
1152,prevent,v,84179,6702,prevents
1153,once,c,84165,84165,once
1154,modern,j,83945,83945,modern
1155,Senate,n,83931,83832,senate
1155,Senate,n,83931,99,senates
1156,violence,n,83882,83852,violence
1156,violence,n,83882,30,violences
1157,touch,v,83871,37586,touch
1157,touch,v,83871,28496,touched
1157,touch,v,83871,11269,touching
1157,touch,v,83871,6520,touches
1158,feature,n,83853,51196,features
1158,feature,n,83853,32657,feature
1159,audience,n,83493,69309,audience
1159,audience,n,83493,14184,audiences
1160,evening,n,83312,77826,evening
1160,evening,n,83312,5480,evenings
1160,evening,n,83312,6,eve-ning
1161,whom,p,83267,83267,whom
1162,front,i,83180,83180,front
1163,hall,n,82960,75798,hall
1163,hall,n,82960,7162,halls
1164,task,n,82839,59630,task
1164,task,n,82839,23209,tasks
1165,score,n,82738,46499,scores
1165,score,n,82738,36239,score
1166,skin,n,82598,78584,skin
1166,skin,n,82598,4014,skins
1167,suffer,v,82579,30752,suffered
1167,suffer,v,82579,27525,suffer
1167,suffer,v,82579,18367,suffering
1167,suffer,v,82579,5929,suffers
1167,suffer,v,82579,6,sufferred
1168,wide,j,82565,65714,wide
1168,wide,j,82565,15651,wider
1168,wide,j,82565,1200,widest
1169,spring,n,82557,68247,spring
1169,spring,n,82557,14310,springs
1170,experience,v,82550,34418,experience
1170,experience,v,82550,33314,experienced
1170,experience,v,82550,13760,experiencing
1170,experience,v,82550,1058,experiences
1171,civil,j,82544,82544,civil
1172,safety,n,82535,81823,safety
1172,safety,n,82535,712,safeties
1173,weekend,n,82429,71544,weekend
1173,weekend,n,82429,10742,weekends
1173,weekend,n,82429,118,week-end
1173,weekend,n,82429,25,week-ends
1174,while,n,82196,82163,while
1174,while,n,82196,33,whiles
1175,worth,i,82178,82178,worth
1176,title,n,82165,64810,title
1176,title,n,82165,17355,titles
1177,heat,n,82112,80495,heat
1177,heat,n,82112,1617,heats
1178,normal,j,82076,82076,normal
1179,hope,n,81896,61403,hope
1179,hope,n,81896,20493,hopes
1180,yard,n,81852,52098,yards
1180,yard,n,81852,29754,yard
1181,finger,n,81817,48092,fingers
1181,finger,n,81817,33725,finger
1182,tend,v,81665,52004,tend
1182,tend,v,81665,15234,tends
1182,tend,v,81665,11553,tended
1182,tend,v,81665,2874,tending
1183,mission,n,81524,68986,mission
1183,mission,n,81524,12538,missions
1184,eventually,r,81481,81481,eventually
1185,participant,n,81371,68221,participants
1185,participant,n,81371,13150,participant
1186,hotel,n,81364,68664,hotel
1186,hotel,n,81364,12700,hotels
1187,judge,n,81312,57948,judge
1187,judge,n,81312,23364,judges
1188,pattern,n,81097,42139,pattern
1188,pattern,n,81097,38958,patterns
1189,break,n,81057,72670,break
1189,break,n,81057,8331,breaks
1189,break,n,81057,56,breaking
1190,institution,n,80998,50334,institutions
1190,institution,n,80998,30664,institution
1191,faith,n,80912,78563,faith
1191,faith,n,80912,2349,faiths
1192,professional,j,80903,80903,professional
1193,reflect,v,80851,33820,reflect
1193,reflect,v,80851,19195,reflected
1193,reflect,v,80851,17598,reflects
1193,reflect,v,80851,10238,reflecting
1194,folk,n,80843,65773,folks
1194,folk,n,80843,15070,folk
1195,surface,n,80819,72230,surface
1195,surface,n,80819,8589,surfaces
1196,fall,n,80585,66697,fall
1196,fall,n,80585,13888,falls
1197,client,n,80584,41781,clients
